260	Dante Exum	UTA	21	33	20	13	19.5	5.9	2.2	5.5	40.7	0.7	2.5	27.2	0.8	0.9	83.9	0.5	1.5	1.9	1.7	1.0	0.3	0.2	2.4	0	0	-2.1
261	Nemanja Bjelica	MIN	28	43	17	26	17.0	5.9	2.1	5.2	40.8	0.9	2.9	29.8	0.8	1.0	81.4	0.6	2.6	3.2	1.1	0.9	0.6	0.2	2.2	0	0	-1.2
262	Mindaugas Kuzminskas	NYK	27	40	16	24	13.6	5.9	2.2	4.9	44.6	0.9	2.5	35.7	0.7	0.8	81.8	0.6	1.1	1.7	0.9	0.7	0.5	0.2	1.2	0	0	-0.5
263	Tarik Black	LAL	25	36	15	21	15.6	5.9	2.2	4.3	51.3	0.0	0.0	0.0	1.5	2.0	76.1	2.2	3.0	5.2	0.6	0.7	0.3	0.5	2.6	1	0	-0.2
264	Omri Casspi	SAC	28	22	9	13	18.0	5.9	2.4	5.3	45.3	0.5	1.3	37.9	0.5	1.0	57.1	0.9	3.2	4.1	1.2	0.8	0.5	0.0	1.0	0	0	-0.4
265	Toney Douglas	MEM	30	6	5	1	17.8	5.8	2.3	6.0	38.9	0.5	1.8	27.3	0.7	0.8	80.0	0.3	2.3	2.7	2.7	0.8	1.0	0.2	1.5	0	0	2.2
266	Alec Burks	UTA	25	11	7	4	11.2	5.8	2.0	4.1	48.9	0.3	1.2	23.1	1.5	2.4	65.4	0.3	1.3	1.5	0.5	0.4	0.4	0.2	1.3	0	0	1.9
267	Willy Hernangomez	NYK	22	39	17	22	13.9	5.8	2.4	4.5	54.6	0.1	0.3	30.0	0.8	1.2	73.3	1.6	3.6	5.2	0.8	1.2	0.3	0.5	1.4	2	0	0.8
268	Andre Iguodala	GSW	32	44	39	5	25.3	5.8	2.3	4.8	47.8	0.7	2.1	34.4	0.5	0.8	62.9	0.7	3.1	3.8	3.3	0.7	0.9	0.4	1.3	0	0	6.7
269	Spencer Dinwiddie	BKN	23	22	2	20	20.5	5.8	2.0	4.5	44.0	0.4	1.1	33.3	1.4	1.8	77.5	0.4	2.3	2.6	2.7	1.4	0.5	0.5	2.3	0	0	-3.1
270	Zaza Pachulia	GSW	32	42	36	6	18.8	5.8	2.2	4.1	52.3	0.0	0.0	0.0	1.4	1.9	76.9	2.1	3.9	6.0	2.0	1.3	0.9	0.4	2.3	2	0	6.9
271	Terry Rozier	BOS	22	40	23	17	18.0	5.8	2.2	5.7	37.9	0.7	2.2	32.6	0.7	1.0	72.5	0.5	2.6	3.1	1.7	0.6	0.7	0.2	1.1	0	0	0.1
272	Meyers Leonard	POR	24	40	16	24	16.0	5.7	2.0	5.5	37.2	1.1	3.1	35.5	0.6	0.6	95.8	0.4	2.8	3.2	0.8	0.6	0.1	0.4	2.2	1	0	-1.0
273	Isaiah Canaan	CHI	25	28	13	15	18.5	5.7	2.0	5.4	37.5	0.8	3.0	26.5	0.9	1.0	88.9	0.2	1.4	1.6	1.1	0.7	0.7	0.0	1.2	0	0	-2.5
274	Devin Harris	DAL	33	29	13	16	15.7	5.7	1.7	4.6	37.6	0.9	2.6	32.9	1.4	1.6	87.0	0.2	1.6	1.9	1.5	0.7	0.4	0.1	1.2	0	0	-0.9
275	Brandon Bass	LAC	31	31	18	13	12.2	5.6	2.1	3.6	58.4	0.0	0.1	50.0	1.4	1.5	91.3	0.8	1.7	2.5	0.5	0.7	0.2	0.2	1.0	0	0	-2.5
276	Alex Abrines	OKC	23	39	21	18	14.3	5.6	1.8	4.6	39.7	1.2	3.3	37.8	0.8	0.9	85.7	0.3	0.9	1.2	0.5	0.6	0.5	0.1	1.6	0	0	-1.1
277	Aaron Brooks	IND	32	40	21	19	14.7	5.6	2.2	5.1	42.4	0.8	2.2	35.2	0.6	0.7	78.6	0.3	0.8	1.1	2.4	1.2	0.6	0.2	1.5	0	0	0.1
278	Rodney McGruder	MIA	25	42	15	27	25.6	5.6	2.1	5.4	38.2	0.8	2.6	31.5	0.7	1.0	63.6	1.3	2.1	3.4	1.5	0.6	0.6	0.2	2.0	0	0	-2.1
279	Hollis Thompson	PHI	25	31	9	22	18.1	5.5	2.1	5.1	41.5	0.8	2.3	36.6	0.4	0.6	65.0	0.5	2.2	2.7	0.8	0.3	0.5	0.2	1.8	0	0	-2.9
280	JaVale McGee	GSW	29	41	34	7	8.2	5.5	2.5	3.7	67.3	0.0	0.1	0.0	0.6	1.3	44.4	0.9	1.7	2.5	0.2	0.6	0.2	0.6	1.2	0	0	2.5
281	Anthony Morrow	OKC	31	31	17	14	15.2	5.5	2.1	5.2	40.6	0.8	2.7	29.8	0.5	0.6	83.3	0.2	0.4	0.6	0.5	0.2	0.5	0.1	1.0	0	0	-1.1
282	Leandro Barbosa	PHX	34	42	13	29	12.7	5.5	2.3	5.1	45.8	0.5	1.2	43.1	0.3	0.3	85.7	0.2	1.2	1.4	1.2	0.5	0.5	0.1	1.0	0	0	-1.2
283	Donatas Motiejunas	NOP	26	9	4	5	14.0	5.4	1.9	4.1	45.9	0.8	1.8	43.8	0.9	1.7	53.3	0.6	2.2	2.8	1.3	0.9	0.7	0.4	1.7	0	0	-1.1
284	Luis Scola	BKN	36	32	7	25	12.6	5.4	2.2	4.4	48.9	0.5	1.3	35.7	0.7	1.0	67.7	1.5	2.3	3.8	0.9	0.9	0.3	0.1	1.6	1	0	-2.8
285	Yogi Ferrell	BKN	23	10	1	9	15.1	5.4	1.8	4.9	36.7	0.8	2.7	29.6	1.0	1.6	62.5	0.4	0.8	1.2	1.7	1.4	0.2	0.2	1.1	0	0	-4.4
286	Joakim Noah	NYK	31	41	15	26	22.6	5.3	2.3	4.7	49.2	0.0	0.0	0.0	0.8	1.8	41.9	3.6	5.5	9.1	2.3	1.3	0.6	0.8	2.8	5	0	-3.2
287	Chasson Randle	PHI	23	3	1	2	8.0	5.3	1.7	2.7	62.5	1.3	2.0	66.7	0.7	0.7	100	0.0	0.7	0.7	0.3	0.3	0.7	0.0	1.7	0	0	-2.0
288	Roy Hibbert	CHA	30	39	19	20	16.1	5.3	1.9	3.5	54.4	0.0	0.0	0.0	1.5	1.9	80.8	1.3	2.3	3.6	0.5	0.8	0.2	1.1	2.4	1	0	-0.2
289	Troy Williams	MEM	22	24	15	9	17.4	5.3	2.1	5.1	41.8	0.4	1.7	24.4	0.6	1.0	60.0	0.3	1.6	1.8	0.8	1.1	1.0	0.4	1.8	0	0	-2.7
290	Gerald Green	BOS	31	25	17	8	10.8	5.3	1.9	4.8	38.8	0.8	2.4	35.0	0.7	0.8	85.0	0.4	1.6	2.0	0.9	0.5	0.2	0.2	1.0	0	0	-0.9
291	Shaun Livingston	GSW	31	44	37	7	17.5	5.3	2.4	4.2	57.0	0.0	0.0	0.0	0.5	0.8	57.1	0.5	1.6	2.0	1.8	0.9	0.5	0.2	1.6	0	0	1.4
292	Willie Reed	MIA	26	37	15	22	14.0	5.3	2.2	3.9	57.6	0.0	0.1	0.0	0.8	1.4	54.7	1.8	3.0	4.9	0.4	0.4	0.2	0.8	1.7	3	0	0.3
293	Ben McLemore	SAC	23	33	15	18	15.0	5.2	2.0	5.1	39.9	0.5	1.9	28.6	0.6	0.8	75.0	0.2	1.0	1.2	0.6	0.8	0.4	0.1	1.2	0	0	-2.0
294	TJ McConnell	PHI	24	43	16	27	23.3	5.2	2.3	5.1	43.9	0.2	0.6	25.9	0.6	0.7	75.0	0.4	2.4	2.9	5.9	1.7	1.4	0.1	1.7	1	0	-2.1
295	Boris Diaw	UTA	34	38	23	15	18.7	5.2	2.2	4.7	47.5	0.4	1.3	31.3	0.3	0.4	81.3	0.6	1.5	2.1	2.3	1.3	0.2	0.1	1.3	0	0	2.2
296	Jerian Grant	CHI	24	36	15	21	15.0	5.2	1.8	4.6	38.2	0.6	1.8	31.3	1.1	1.2	95.2	0.2	1.3	1.5	1.5	0.7	0.8	0.1	1.6	0	0	0.2
297	Randy Foye	BKN	33	32	6	26	18.0	5.1	1.7	4.8	35.1	1.0	3.1	33.7	0.7	0.9	78.6	0.1	2.1	2.2	2.2	1.3	0.4	0.2	1.4	0	0	-2.6
298	Lucas Nogueira	TOR	24	37	22	15	21.2	5.1	2.1	3.1	68.1	0.1	0.2	42.9	0.8	1.3	63.3	1.8	3.2	5.0	0.9	0.8	1.0	1.8	2.6	0	0	5.3
299	Joffrey Lauvergne	OKC	25	39	25	14	13.8	5.1	1.9	4.5	43.2	0.5	1.6	32.8	0.7	1.1	60.5	0.9	2.5	3.4	0.9	0.6	0.4	0.1	1.4	0	0	-2.1
300	Quincy Acy	BKN	26	14	1	13	9.5	5.1	1.6	3.4	48.9	0.7	1.5	47.6	1.1	1.3	83.3	0.6	1.4	2.0	0.1	0.4	0.2	0.2	1.4	0	0	-1.0
301	Richard Jefferson	CLE	36	43	30	13	19.3	5.1	1.7	4.3	40.0	0.7	2.3	29.6	1.0	1.3	73.2	0.3	2.0	2.3	1.0	0.7	0.3	0.1	1.8	1	0	1.8
302	Archie Goodwin	NOP	22	3	1	2	9.9	5.0	0.7	1.7	40.0	0.3	0.7	50.0	3.3	3.3	100	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.3	0	0	-0.7
303	Anthony Bennett	BKN	23	23	3	20	11.5	5.0	1.7	4.0	41.3	0.6	2.1	27.1	1.1	1.6	72.2	1.1	2.3	3.4	0.5	0.5	0.2	0.1	0.8	0	0	-3.0
304	Cameron Payne	OKC	22	9	6	3	16.1	5.0	2.1	6.1	34.5	0.6	2.8	20.0	0.2	0.2	100	0.1	1.4	1.6	1.9	0.6	0.3	0.1	2.3	0	0	0.6
305	Reggie Williams	NOP	30	5	1	4	12.7	5.0	1.4	4.0	35.0	1.0	2.0	50.0	1.2	1.4	85.7	0.4	0.8	1.2	0.8	0.0	0.6	0.0	0.4	0	0	-1.4
306	Dewayne Dedmon	SAS	27	39	30	9	16.0	4.9	2.0	3.4	59.5	0.0	0.0	0.0	0.9	1.3	70.6	1.5	4.2	5.7	0.5	0.6	0.6	0.8	2.4	1	0	3.3
307	Mike Dunleavy	ATL	36	31	24	7	16.1	4.9	1.7	4.1	40.9	1.0	2.5	39.5	0.6	0.8	75.0	0.3	1.8	2.1	0.9	0.6	0.3	0.1	1.4	0	0	0.2
308	Jaylen Brown	BOS	20	44	26	18	13.5	4.9	1.9	4.3	43.5	0.3	1.1	29.8	0.8	1.1	70.0	0.5	1.6	2.1	0.6	0.7	0.3	0.3	1.5	0	0	-1.3
309	Josh McRoberts	MIA	29	22	6	16	17.3	4.9	2.0	5.4	37.3	0.6	1.4	41.9	0.3	0.4	66.7	1.0	2.3	3.4	2.3	1.0	0.5	0.2	1.4	0	0	-3.3
310	Trey Burke	WAS	24	41	23	18	12.1	4.8	2.0	4.3	46.6	0.5	1.1	45.5	0.3	0.5	70.0	0.2	0.6	0.7	1.6	0.8	0.2	0.1	1.0	0	0	-2.9
311	Adreian Payne	MIN	25	10	3	7	8.8	4.8	1.7	3.8	44.7	0.2	1.0	20.0	1.2	1.5	80.0	0.6	1.2	1.8	0.4	0.7	0.4	0.4	1.9	0	0	-1.9
312	Lance Thomas	NYK	28	30	10	20	17.6	4.8	1.8	4.7	37.9	0.7	1.6	42.9	0.6	0.7	85.0	0.5	1.4	1.9	0.5	0.5	0.5	0.1	1.7	0	0	-4.2
313	Kris Humphries	ATL	31	37	23	14	11.6	4.8	1.6	3.8	42.9	0.3	0.9	34.3	1.2	1.5	83.3	1.1	2.4	3.5	0.5	0.5	0.3	0.4	1.2	0	0	-0.6
314	Dorian Finney-Smith	DAL	23	44	16	28	21.4	4.8	1.7	4.1	41.3	0.8	2.5	33.6	0.6	0.7	80.6	0.7	2.1	2.7	0.9	0.6	0.6	0.3	1.8	0	0	0.0
315	Jason Smith	WAS	30	43	24	19	12.7	4.8	2.1	4.0	52.3	0.2	0.3	50.0	0.4	0.6	75.0	0.9	2.0	2.9	0.4	0.8	0.3	0.6	2.4	0	0	-1.7
316	Kay Felder	CLE	21	25	15	10	10.1	4.8	1.7	4.3	39.8	0.2	0.6	26.7	1.2	1.6	70.7	0.1	1.0	1.1	1.6	0.5	0.4	0.1	1.1	0	0	-1.0
317	Jordan McRae	CLE	25	28	19	9	10.4	4.7	1.7	4.4	37.9	0.4	1.4	31.6	0.9	1.1	80.6	0.1	1.1	1.2	0.6	0.4	0.3	0.2	0.9	0	0	-1.5
318	Jonas Jerebko	BOS	29	44	27	17	16.8	4.6	1.8	3.7	48.8	0.7	1.7	38.2	0.3	0.4	77.8	0.9	2.5	3.3	0.8	0.6	0.5	0.2	1.7	0	0	0.0
319	Cristiano Felicio	CHI	24	39	19	20	14.8	4.6	1.8	3.2	55.6	0.0	0.0	0.0	1.0	1.5	68.4	2.3	2.7	5.0	0.6	0.5	0.4	0.2	1.7	3	0	-0.6
320	Cheick Diallo	NOP	20	9	4	5	10.4	4.6	1.9	4.3	43.6	0.0	0.0	0.0	0.8	1.1	70.0	1.3	2.2	3.6	0.3	0.2	0.3	0.3	1.0	1	0	-2.0
321	Willie Cauley-Stein	SAC	23	38	15	23	11.6	4.5	2.0	3.6	55.1	0.0	0.0	0.0	0.6	1.1	53.7	0.9	1.4	2.4	0.3	0.5	0.4	0.4	1.8	0	0	-2.7
322	Pascal Siakam	TOR	22	40	27	13	17.5	4.5	2.0	4.1	50.0	0.0	0.1	0.0	0.5	0.6	75.0	1.3	2.2	3.5	0.4	0.7	0.5	0.9	2.2	0	0	-1.5
323	Luke Babbitt	MIA	27	37	14	23	16.0	4.5	1.6	4.4	36.4	1.0	2.9	35.8	0.2	0.4	69.2	0.2	2.0	2.2	0.4	0.3	0.3	0.2	1.5	0	0	-0.7
324	Dejounte Murray	SAS	20	24	20	4	9.0	4.4	1.7	3.5	47.6	0.3	0.7	50.0	0.8	1.0	72.0	0.2	1.0	1.1	1.3	1.0	0.2	0.1	0.8	0	0	0.5
325	Aron Baynes	DET	30	44	20	24	15.2	4.4	1.6	3.3	49.0	0.0	0.0	0.0	1.2	1.3	87.9	1.0	2.7	3.7	0.3	0.8	0.3	0.4	2.3	0	0	1.6
326	Alexis Ajinca	NOP	28	21	6	15	14.1	4.3	1.9	4.1	46.5	0.0	0.1	0.0	0.5	0.7	71.4	1.0	3.3	4.3	0.3	0.8	0.4	0.7	1.7	0	0	-3.8
327	Bobby Portis	CHI	21	30	12	18	12.1	4.2	1.8	3.7	47.7	0.3	0.9	38.5	0.4	0.7	55.0	1.2	2.2	3.4	0.5	0.6	0.2	0.1	1.4	0	0	-0.8
328	Corey Brewer	HOU	30	49	34	15	15.8	4.2	1.6	4.0	40.7	0.4	1.7	23.2	0.6	0.8	71.1	0.4	1.6	2.0	1.0	0.7	0.6	0.2	1.8	0	0	2.5
329	David West	GSW	36	42	36	6	11.5	4.1	1.7	3.2	54.5	0.0	0.1	50.0	0.6	0.8	74.3	0.6	2.1	2.7	2.1	1.0	0.7	0.5	1.4	0	0	2.2
330	Tyler Zeller	BOS	27	27	15	12	12.1	4.1	1.8	3.8	46.6	0.0	0.0	0.0	0.6	0.9	62.5	1.1	1.9	2.9	0.9	0.4	0.2	0.6	1.3	1	0	0.7
331	Rashad Vaughn	MIL	20	19	7	12	10.5	4.1	1.6	4.0	39.5	0.9	2.4	37.8	0.0	0.0	0.0	0.0	0.9	0.9	0.3	0.2	0.4	0.2	0.6	0	0	-0.8
332	Ed Davis	POR	27	41	17	24	17.0	4.0	1.5	2.9	51.3	0.0	0.0	0.0	1.1	1.6	67.7	2.0	3.2	5.2	0.5	0.8	0.3	0.5	3.0	2	0	-1.7
333	Stanley Johnson	DET	20	42	19	23	16.3	4.0	1.5	3.8	40.4	0.5	1.5	32.8	0.5	0.7	63.3	0.4	1.7	2.1	1.3	0.7	0.7	0.4	1.5	0	0	-2.0
334	Jared Sullinger	TOR	24	5	0	5	14.0	4.0	1.6	6.2	25.8	0.4	2.2	18.2	0.4	0.6	66.7	0.6	2.0	2.6	0.0	0.4	0.8	0.4	2.4	0	0	-5.0
335	Kris Dunn	MIN	22	45	17	28	17.0	3.9	1.5	4.1	36.8	0.3	0.9	28.6	0.6	1.1	60.4	0.4	1.9	2.3	2.5	1.4	1.0	0.4	2.2	0	0	-1.4
336	Kevin Seraphin	IND	27	27	12	15	10.3	3.9	1.9	3.6	53.1	0.0	0.0	0.0	0.1	0.2	66.7	1.0	2.2	3.2	0.6	0.5	0.1	0.3	1.1	0	0	-1.9
337	Jarell Martin	MEM	22	40	23	17	13.4	3.9	1.4	3.6	37.5	0.2	0.7	34.6	1.0	1.2	79.2	0.9	3.0	3.9	0.2	0.7	0.4	0.2	2.3	1	0	-1.3
338	Boban Marjanovic	DET	28	21	11	10	7.0	3.9	1.4	3.1	46.2	0.0	0.0	0.0	1.0	1.3	77.8	1.2	2.0	3.2	0.1	0.2	0.1	0.4	0.5	2	0	0.1
339	Thomas Robinson	LAL	25	34	10	24	11.0	3.9	1.7	3.3	52.3	0.0	0.0	0.0	0.4	1.0	42.9	1.7	2.7	4.4	0.7	0.7	0.5	0.3	1.6	0	0	-3.2
340	Jose Calderon	LAL	35	21	6	15	12.3	3.8	1.5	3.4	45.1	0.6	1.6	36.4	0.2	0.2	100	0.4	1.4	1.8	2.2	1.1	0.3	0.0	0.9	0	0	-6.0
341	Malachi Richardson	SAC	21	10	3	7	7.5	3.8	1.3	2.6	50.0	0.4	1.3	30.8	0.8	1.1	72.7	0.1	0.9	1.0	0.5	0.1	0.3	0.0	0.5	0	0	-0.2
342	Okaro White	MIA	24	4	4	0	16.4	3.8	1.3	2.5	50.0	0.5	1.3	40.0	0.8	0.8	100	0.3	2.8	3.0	0.3	0.8	0.5	1.0	1.8	0	0	2.5
343	Paul Pierce	LAC	39	12	7	5	12.3	3.8	1.2	3.3	35.9	0.8	2.2	34.6	0.7	0.8	80.0	0.0	1.5	1.5	0.2	0.7	0.3	0.3	2.1	0	0	0.3
344	Davis Bertans	SAS	24	37	32	5	10.1	3.7	1.2	2.5	46.8	0.8	2.0	40.5	0.5	0.6	83.3	0.2	0.9	1.1	0.7	0.4	0.2	0.4	1.1	0	0	2.0
345	Pierre Jackson	DAL	25	7	4	3	10.2	3.7	1.3	4.4	29.0	0.3	1.4	20.0	0.9	1.0	85.7	0.0	1.0	1.0	2.1	0.4	0.3	0.0	0.6	0	0	6.9
346	Anthony Brown	ORL	24	10	3	7	14.7	3.6	1.5	4.3	34.9	0.6	2.4	25.0	0.0	0.0	0.0	0.8	2.1	2.9	0.6	0.5	0.5	0.1	1.4	0	0	-0.5
347	Ivica Zubac	LAL	19	13	3	10	10.1	3.5	1.5	3.4	45.5	0.0	0.0	0.0	0.5	0.6	75.0	0.9	1.8	2.8	0.4	0.5	0.3	0.5	1.0	1	0	-3.5
348	Wade Baldwin IV	MEM	20	23	14	9	13.2	3.5	1.1	3.6	31.3	0.1	0.8	11.1	1.2	1.4	84.4	0.3	1.1	1.4	2.1	1.3	0.5	0.3	1.2	0	0	-3.9
349	Taurean Prince	ATL	22	26	14	12	10.4	3.5	1.2	3.2	37.8	0.3	1.2	29.0	0.8	0.8	90.9	0.2	1.7	1.9	0.7	0.7	0.3	0.3	1.1	0	0	-0.7
350	Shabazz Napier	POR	25	29	11	18	7.7	3.4	1.1	3.0	37.9	0.6	1.8	32.1	0.6	0.8	73.9	0.1	0.7	0.8	0.9	0.7	0.6	0.0	0.6	0	0	0.4
351	Tyus Jones	MIN	20	25	9	16	10.9	3.4	1.1	2.6	42.4	0.5	1.1	46.4	0.7	0.8	85.0	0.2	0.8	1.1	2.1	0.6	0.6	0.0	0.7	0	0	1.7
352	Darrun Hilliard	DET	23	26	13	13	11.1	3.4	1.2	3.7	32.6	0.3	1.3	25.7	0.7	0.9	70.8	0.1	1.0	1.0	0.9	0.8	0.3	0.0	1.2	0	0	-0.3
353	Mario Hezonja	ORL	21	34	11	23	9.5	3.4	1.3	3.7	34.1	0.5	1.8	30.0	0.3	0.4	73.3	0.3	1.2	1.5	0.5	0.8	0.3	0.1	0.8	0	0	-2.4
354	Ron Baker	NYK	23	21	6	15	11.3	3.4	1.2	3.3	37.7	0.5	1.5	31.3	0.4	0.6	75.0	0.2	1.5	1.7	1.1	0.8	0.6	0.1	1.0	0	0	1.0
355	Denzel Valentine	CHI	23	27	13	14	11.9	3.3	1.1	3.6	32.0	0.8	2.5	31.3	0.3	0.3	87.5	0.1	1.6	1.6	0.6	0.6	0.5	0.1	1.0	0	0	-0.7
356	Noah Vonleh	POR	21	38	16	22	12.1	3.3	1.3	3.1	41.0	0.2	0.5	35.0	0.6	1.0	62.2	1.2	2.5	3.6	0.2	0.7	0.4	0.4	1.5	0	0	-3.1
357	Juan Hernangomez	DEN	21	30	13	17	10.6	3.3	1.1	2.4	45.1	0.4	1.1	37.5	0.8	1.2	65.7	0.6	1.8	2.3	0.4	0.3	0.3	0.3	0.9	0	0	-1.1
358	Jason Terry	MIL	39	39	18	21	17.0	3.3	1.1	2.9	38.3	0.8	2.1	38.6	0.2	0.3	80.0	0.2	1.0	1.2	1.3	0.4	0.5	0.2	1.2	0	0	1.2
359	Nicolas Laprovittola	SAS	26	18	15	3	9.7	3.3	1.1	2.6	42.6	0.6	1.5	37.0	0.5	0.5	100	0.1	0.5	0.6	1.6	1.1	0.2	0.1	1.1	0	0	-2.4
360	Wesley Johnson	LAC	29	40	24	16	13.9	3.2	1.2	3.4	36.0	0.5	2.0	26.6	0.3	0.4	66.7	0.6	3.0	3.5	0.5	0.3	0.5	0.6	1.6	0	0	-0.2
361	Semaj Christon	OKC	24	36	21	15	15.4	3.2	1.4	4.0	34.5	0.2	1.1	17.9	0.3	0.5	47.4	0.3	1.1	1.4	2.5	0.7	0.4	0.1	1.3	0	0	-2.9
362	Sheldon McClellan	WAS	24	21	11	10	11.1	3.2	1.0	2.9	36.7	0.2	1.1	20.8	0.9	1.0	85.7	0.2	1.0	1.2	0.7	0.1	0.4	0.0	0.7	0	0	-1.8
363	Alan Anderson	LAC	34	17	10	7	11.4	3.2	1.1	3.2	34.5	0.5	1.6	32.1	0.4	0.6	70.0	0.2	0.8	0.9	0.5	0.3	0.1	0.0	1.3	0	0	-2.0
364	Tomas Satoransky	WAS	25	29	15	14	14.7	3.2	1.2	3.0	41.4	0.1	0.8	17.4	0.6	0.8	72.7	0.6	1.3	1.9	2.1	0.9	0.6	0.0	1.2	1	0	1.0
365	Timothe Luwawu-Cabarrot	PHI	21	31	12	19	10.3	3.2	1.0	2.5	39.0	0.3	0.8	33.3	1.0	1.3	75.0	0.2	1.1	1.3	0.6	0.6	0.3	0.1	1.5	0	0	-1.4
366	Dragan Bender	PHX	19	37	11	26	12.6	3.1	1.2	3.2	37.3	0.7	2.1	32.1	0.1	0.2	37.5	0.4	1.7	2.1	0.4	0.7	0.2	0.5	1.6	1	0	0.0
367	Brandon Rush	MIN	31	16	4	12	13.8	3.1	1.1	2.9	39.1	0.8	1.8	44.8	0.1	0.1	50.0	0.4	1.0	1.4	0.7	0.4	0.4	0.5	0.4	0	0	0.4
368	Tyler Ulis	PHX	21	30	7	23	9.0	3.0	1.3	3.3	38.0	0.1	0.4	33.3	0.4	0.5	78.6	0.2	0.5	0.7	1.1	0.7	0.6	0.0	0.8	0	0	0.1
369	CJ Watson	ORL	32	35	12	23	14.1	3.0	1.0	3.2	31.0	0.4	1.5	28.8	0.6	0.8	75.0	0.2	1.1	1.4	1.6	0.6	0.5	0.0	0.9	0	0	-1.4
370	Andrew Bogut	DAL	32	23	7	16	23.4	3.0	1.4	3.1	45.8	0.0	0.0	0.0	0.1	0.5	27.3	2.2	6.7	8.9	2.0	1.7	0.5	1.0	3.2	0	0	-0.8
371	Skal Labissiere	SAC	20	5	0	5	6.7	3.0	1.2	1.8	66.7	0.0	0.0	0.0	0.6	1.0	60.0	1.0	0.8	1.8	0.0	0.4	0.2	0.0	0.0	0	0	2.0
372	Chinanu Onuaku	HOU	20	2	1	1	4.9	3.0	1.0	1.0	100	0.0	0.0	0.0	1.0	1.0	100	0.5	1.0	1.5	0.5	0.0	0.5	0.0	0.5	0	0	-6.0
373	James Jones	CLE	36	27	17	10	7.4	3.0	0.9	1.8	51.0	0.8	1.3	58.3	0.3	0.5	64.3	0.1	0.6	0.7	0.2	0.2	0.1	0.2	0.6	0	0	-1.8
374	DeAndre Liggins	CLE	28	36	25	11	15.8	2.9	1.0	2.8	36.6	0.4	1.1	38.5	0.5	0.7	65.4	0.3	1.4	1.7	1.0	0.8	0.8	0.3	1.7	0	0	1.7
375	Patrick McCaw	GSW	21	36	30	6	11.3	2.9	1.1	2.7	41.7	0.6	1.5	39.6	0.1	0.2	62.5	0.3	0.8	1.0	0.8	0.5	0.3	0.2	0.8	0	0	-1.6
376	Paul Zipser	CHI	22	17	8	9	12.2	2.9	0.9	3.1	28.3	0.4	1.5	28.0	0.8	1.0	76.5	0.2	1.6	1.8	0.4	0.6	0.1	0.2	0.8	0	0	0.5
377	Alan Williams	PHX	23	16	3	13	7.2	2.9	1.2	2.1	55.9	0.0	0.0	0.0	0.6	1.1	50.0	1.5	1.6	3.1	0.1	0.5	0.4	0.5	1.6	2	0	1.3
378	KJ McDaniels	HOU	23	25	18	7	7.9	2.9	1.1	2.5	45.2	0.3	1.0	32.0	0.4	0.4	90.0	0.2	0.9	1.1	0.2	0.4	0.2	0.3	0.9	0	0	-1.0
379	Kyle Anderson	SAS	23	40	32	8	13.5	2.9	1.1	2.4	45.3	0.2	0.5	42.1	0.6	0.7	84.6	0.4	2.2	2.6	1.0	0.5	0.7	0.4	0.8	0	0	2.7
380	Omer Asik	NOP	30	30	11	19	15.9	2.8	1.0	2.2	47.7	0.0	0.0	0.0	0.8	1.3	59.0	1.6	3.8	5.4	0.5	0.4	0.2	0.3	1.6	1	0	-1.8
381	Andrew Nicholson	WAS	27	25	15	10	8.8	2.8	1.2	3.0	40.5	0.1	0.6	18.8	0.2	0.4	60.0	0.4	0.9	1.3	0.3	0.4	0.4	0.2	1.4	0	0	-2.3
382	Malik Beasley	DEN	20	12	6	6	5.0	2.7	1.0	2.8	36.4	0.3	1.2	28.6	0.3	0.5	66.7	0.1	0.4	0.5	0.3	0.0	0.3	0.0	0.4	0	0	2.7
383	Joe Young	IND	24	21	10	11	5.4	2.6	1.0	2.9	35.0	0.2	1.0	20.0	0.4	0.6	69.2	0.0	0.6	0.7	0.6	0.2	0.2	0.0	0.2	0	0	-2.2
384	Kevon Looney	GSW	20	34	30	4	8.4	2.6	1.1	1.9	56.9	0.0	0.1	25.0	0.4	0.6	63.6	0.9	1.6	2.5	0.6	0.3	0.2	0.4	1.4	0	0	0.4
385	Chris McCullough	BKN	21	12	0	12	5.5	2.6	1.2	2.4	48.3	0.1	0.5	16.7	0.2	0.3	66.7	0.7	0.8	1.4	0.2	0.2	0.0	0.2	0.6	0	0	3.0
386	Miles Plumlee	MIL	28	31	15	16	9.5	2.6	0.9	2.0	46.0	0.0	0.0	0.0	0.7	1.1	66.7	0.6	0.9	1.6	0.6	0.7	0.4	0.3	1.5	0	0	-0.7
387	Jeff Withey	UTA	26	27	18	9	8.3	2.5	0.9	1.6	57.1	0.0	0.0	0.0	0.7	1.0	76.9	0.8	1.4	2.3	0.1	0.3	0.3	0.7	1.0	0	0	-0.8
388	Marcelo Huertas	LAL	33	20	5	15	10.4	2.5	1.0	2.8	36.4	0.1	0.7	14.3	0.4	0.8	50.0	0.1	1.0	1.0	2.4	0.9	0.5	0.1	0.7	0	0	-2.2
389	Demetrius Jackson	BOS	22	4	1	3	4.2	2.5	0.8	1.0	75.0	0.3	0.3	100	0.8	1.5	50.0	0.5	0.5	1.0	0.8	0.0	0.0	0.0	0.0	0	0	0.3
